Bus ID,Bus Type,Capacity,Battery Type,Battery Capacity
13009,Suburban,65,Lithium-Ion,224
13010,Urban,56,Lead-Acid,221
13011,Suburban,57,Lithium-Ion,267
13012,Urban,41,Lithium-Ion,194
13013,Suburban,47,Lithium-Ion,293
13014,Urban,61,Lead-Acid,297
13015,Suburban,67,Lithium-Ion,253
13016,Urban,71,Lead-Acid,232
13017,Suburban,52,Lead-Acid,203
13018,Suburban,71,Lithium-Ion,208
13019,Suburban,55,Lithium-Ion,227
13020,Urban,41,Lead-Acid,288
13021,Urban,54,Lead-Acid,182
13022,Suburban,76,Lithium-Ion,182
13023,Urban,72,Lead-Acid,180
13024,Urban,68,Lithium-Ion,269
13025,Suburban,47,Lithium-Ion,180
13026,Urban,43,Lithium-Ion,296
13027,Suburban,46,Lead-Acid,215
13028,Suburban,57,Lead-Acid,242
13029,Suburban,78,Lead-Acid,260
13030,Suburban,52,Lead-Acid,201
13031,Suburban,74,Lithium-Ion,180
13032,Urban,75,Lithium-Ion,213
13033,Suburban,65,Lead-Acid,244
13034,Suburban,42,Lead-Acid,153
13035,Suburban,69,Lithium-Ion,268
13036,Urban,58,Lead-Acid,278
13037,Urban,69,Lithium-Ion,251
13038,Urban,61,Lithium-Ion,212
13039,Suburban,51,Lead-Acid,155
13040,Suburban,54,Lithium-Ion,286
13041,Urban,56,Lithium-Ion,154
13042,Suburban,68,Lead-Acid,220
13043,Suburban,76,Lithium-Ion,294
13044,Urban,69,Lithium-Ion,266
13045,Suburban,44,Lithium-Ion,206
13046,Suburban,66,Lead-Acid,227
13047,Suburban,48,Lead-Acid,226
13048,Suburban,65,Lithium-Ion,264
13049,Suburban,79,Lead-Acid,249
13050,Urban,70,Lead-Acid,255
13051,Urban,74,Lead-Acid,238
13052,Urban,59,Lithium-Ion,185
13053,Urban,70,Lead-Acid,259
13054,Suburban,43,Lead-Acid,268
13055,Urban,77,Lead-Acid,237
13056,Suburban,48,Lithium-Ion,274
13057,Suburban,67,Lead-Acid,210
13058,Urban,69,Lead-Acid,254
13059,Urban,54,Lead-Acid,169
13060,Urban,69,Lithium-Ion,186
13061,Urban,68,Lead-Acid,289
13062,Suburban,79,Lead-Acid,185
13063,Urban,63,Lithium-Ion,182
13064,Urban,40,Lead-Acid,297
13065,Suburban,65,Lead-Acid,209
13066,Suburban,49,Lead-Acid,180
13067,Urban,59,Lead-Acid,275
13068,Suburban,60,Lead-Acid,157
13069,Urban,64,Lead-Acid,176
13070,Urban,44,Lead-Acid,168
13071,Urban,73,Lead-Acid,191
13072,Urban,72,Lead-Acid,215
13073,Urban,79,Lead-Acid,219
13074,Urban,66,Lithium-Ion,154
13075,Urban,41,Lead-Acid,199
13076,Urban,43,Lithium-Ion,237
13077,Suburban,60,Lead-Acid,225
13078,Suburban,63,Lithium-Ion,220
13079,Suburban,60,Lead-Acid,210
13080,Urban,76,Lithium-Ion,254
13081,Urban,64,Lithium-Ion,174
13082,Urban,61,Lithium-Ion,254
13083,Suburban,78,Lithium-Ion,279
13084,Suburban,58,Lead-Acid,239
13085,Urban,64,Lithium-Ion,234
13086,Urban,43,Lead-Acid,254
13087,Suburban,61,Lead-Acid,250
13088,Urban,67,Lithium-Ion,262
13089,Suburban,45,Lithium-Ion,206
13090,Suburban,61,Lithium-Ion,198
13091,Suburban,76,Lead-Acid,206
13092,Suburban,65,Lithium-Ion,164
13093,Urban,57,Lithium-Ion,222
13094,Suburban,46,Lithium-Ion,158
13095,Urban,43,Lithium-Ion,206
13096,Urban,59,Lithium-Ion,188
13097,Suburban,66,Lithium-Ion,243
13098,Suburban,56,Lead-Acid,202
13099,Urban,66,Lead-Acid,161
13100,Suburban,40,Lithium-Ion,168
13101,Suburban,67,Lead-Acid,208
13102,Suburban,56,Lithium-Ion,276
13103,Urban,51,Lead-Acid,177
13104,Urban,70,Lithium-Ion,279
13105,Urban,73,Lithium-Ion,239
13106,Suburban,78,Lithium-Ion,240
13107,Suburban,41,Lithium-Ion,168
13108,Suburban,48,Lead-Acid,205
13109,Suburban,43,Lithium-Ion,180
13110,Suburban,68,Lead-Acid,258
13111,Suburban,58,Lithium-Ion,254
13112,Urban,51,Lithium-Ion,171
13113,Suburban,74,Lead-Acid,210
13114,Suburban,56,Lithium-Ion,223
13115,Suburban,65,Lithium-Ion,165
13116,Suburban,69,Lithium-Ion,298
13117,Urban,76,Lead-Acid,211
13118,Urban,67,Lithium-Ion,210
13119,Urban,73,Lithium-Ion,288
13120,Urban,45,Lithium-Ion,166
13121,Suburban,77,Lead-Acid,271
13122,Urban,68,Lead-Acid,237
13123,Urban,65,Lead-Acid,158
13124,Urban,75,Lithium-Ion,179
13125,Urban,79,Lead-Acid,284
13126,Urban,52,Lead-Acid,192
13127,Urban,42,Lead-Acid,287
13128,Suburban,43,Lead-Acid,207
13129,Suburban,66,Lead-Acid,208
13130,Suburban,41,Lithium-Ion,263
13131,Urban,62,Lead-Acid,187
13132,Urban,74,Lithium-Ion,266
13133,Urban,52,Lead-Acid,232
13134,Suburban,40,Lead-Acid,264
13135,Suburban,76,Lithium-Ion,264
13136,Suburban,56,Lithium-Ion,253
13137,Urban,64,Lead-Acid,274
13138,Urban,53,Lithium-Ion,206
13139,Suburban,63,Lithium-Ion,186
13140,Suburban,74,Lead-Acid,273
13141,Suburban,63,Lithium-Ion,218
13142,Suburban,56,Lithium-Ion,162
13143,Suburban,42,Lead-Acid,161
13144,Urban,72,Lithium-Ion,274
13145,Urban,64,Lead-Acid,194
13146,Urban,56,Lithium-Ion,233
13147,Urban,54,Lithium-Ion,160
13148,Suburban,62,Lead-Acid,188
13149,Suburban,68,Lead-Acid,185
13150,Urban,57,Lead-Acid,172
13151,Suburban,52,Lead-Acid,188
13152,Urban,73,Lithium-Ion,205
13153,Urban,53,Lead-Acid,269
13154,Suburban,78,Lead-Acid,185
13155,Suburban,61,Lead-Acid,179
13156,Urban,63,Lead-Acid,280
13157,Suburban,58,Lead-Acid,158
13158,Urban,55,Lithium-Ion,151
13159,Suburban,45,Lead-Acid,157
13160,Urban,44,Lead-Acid,177
13161,Urban,50,Lithium-Ion,262
13162,Suburban,58,Lead-Acid,233
13163,Suburban,54,Lithium-Ion,236
13164,Suburban,69,Lithium-Ion,217
13165,Suburban,47,Lead-Acid,169
13166,Suburban,47,Lithium-Ion,299
13167,Suburban,79,Lead-Acid,231
13168,Suburban,54,Lead-Acid,280
13169,Urban,41,Lithium-Ion,161
13170,Suburban,65,Lithium-Ion,292
13171,Suburban,74,Lithium-Ion,273
13172,Suburban,60,Lead-Acid,273
13173,Suburban,66,Lithium-Ion,275
13174,Suburban,49,Lithium-Ion,261
13175,Suburban,45,Lithium-Ion,263
13176,Suburban,45,Lithium-Ion,247
13177,Urban,57,Lithium-Ion,170
13178,Urban,43,Lead-Acid,178
13179,Suburban,54,Lithium-Ion,185
13180,Suburban,48,Lead-Acid,152
13181,Suburban,72,Lithium-Ion,279
13182,Urban,54,Lead-Acid,283
13183,Suburban,48,Lithium-Ion,157
13184,Urban,49,Lead-Acid,248
13185,Urban,70,Lead-Acid,194
13186,Suburban,67,Lithium-Ion,249
13187,Urban,52,Lithium-Ion,278
13188,Urban,51,Lead-Acid,260
13189,Suburban,75,Lead-Acid,297
13190,Urban,60,Lead-Acid,220
13191,Suburban,76,Lithium-Ion,179
13192,Suburban,59,Lead-Acid,158
13193,Suburban,68,Lead-Acid,259
13194,Suburban,59,Lead-Acid,160
13195,Suburban,62,Lithium-Ion,263
13196,Suburban,67,Lead-Acid,263
13197,Urban,52,Lead-Acid,298
13198,Suburban,59,Lead-Acid,186
13199,Suburban,60,Lithium-Ion,185
13200,Suburban,48,Lithium-Ion,172
13201,Urban,44,Lead-Acid,220
13202,Suburban,65,Lithium-Ion,267
13203,Suburban,53,Lead-Acid,198
13204,Suburban,64,Lead-Acid,223
13205,Suburban,78,Lithium-Ion,271
13206,Suburban,67,Lithium-Ion,194
13207,Urban,66,Lithium-Ion,181
13208,Suburban,47,Lithium-Ion,184
13209,Urban,51,Lithium-Ion,179
13210,Suburban,79,Lead-Acid,193
13211,Suburban,51,Lead-Acid,227
13212,Urban,54,Lead-Acid,225
13213,Urban,67,Lead-Acid,245
13214,Suburban,57,Lead-Acid,217
13215,Suburban,64,Lithium-Ion,290
13216,Urban,61,Lithium-Ion,242
13217,Urban,67,Lead-Acid,182
13218,Suburban,70,Lithium-Ion,159
13219,Urban,61,Lead-Acid,161
13220,Urban,54,Lithium-Ion,245
13221,Suburban,52,Lithium-Ion,164
13222,Urban,79,Lithium-Ion,170
13223,Urban,69,Lead-Acid,269
13224,Urban,42,Lead-Acid,263
13225,Suburban,79,Lead-Acid,279
13226,Urban,69,Lithium-Ion,199
13227,Urban,72,Lead-Acid,218
13228,Suburban,47,Lithium-Ion,230
13229,Suburban,71,Lithium-Ion,165
13230,Suburban,42,Lead-Acid,194
13231,Suburban,64,Lead-Acid,210
13232,Urban,75,Lithium-Ion,287
13233,Urban,40,Lithium-Ion,197
13234,Urban,40,Lead-Acid,246
13235,Suburban,49,Lithium-Ion,290
13236,Suburban,54,Lithium-Ion,217
13237,Urban,70,Lead-Acid,290
13238,Suburban,66,Lead-Acid,200
13239,Suburban,64,Lithium-Ion,251
13240,Urban,60,Lead-Acid,270
13241,Suburban,59,Lithium-Ion,274
13242,Urban,61,Lithium-Ion,297
13243,Suburban,59,Lead-Acid,234
13244,Urban,60,Lithium-Ion,278
13245,Suburban,66,Lead-Acid,186
13246,Suburban,51,Lead-Acid,277
13247,Suburban,73,Lithium-Ion,276
13248,Suburban,43,Lithium-Ion,217
13249,Urban,79,Lithium-Ion,289
13250,Suburban,44,Lithium-Ion,209
13251,Suburban,64,Lead-Acid,264
13252,Urban,60,Lead-Acid,181
13253,Suburban,47,Lead-Acid,206
13254,Suburban,54,Lead-Acid,209
13255,Suburban,47,Lithium-Ion,270
13256,Urban,61,Lead-Acid,180
13257,Suburban,78,Lithium-Ion,186
13258,Suburban,66,Lithium-Ion,232
13259,Suburban,76,Lead-Acid,219
13260,Urban,72,Lead-Acid,161
13261,Urban,56,Lead-Acid,215
13262,Urban,56,Lithium-Ion,242
13263,Urban,78,Lead-Acid,164
13264,Suburban,40,Lead-Acid,299
13265,Urban,75,Lithium-Ion,283
13266,Suburban,42,Lead-Acid,191
13267,Suburban,52,Lead-Acid,264
13268,Urban,46,Lead-Acid,279
13269,Suburban,52,Lithium-Ion,226
13270,Urban,65,Lithium-Ion,289
13271,Urban,51,Lithium-Ion,280
13272,Urban,40,Lead-Acid,157
13273,Urban,51,Lead-Acid,155
13274,Urban,68,Lithium-Ion,296
13275,Urban,50,Lead-Acid,156
13276,Suburban,69,Lithium-Ion,204
13277,Urban,45,Lead-Acid,181
13278,Suburban,68,Lithium-Ion,296
13279,Urban,70,Lithium-Ion,259
13280,Suburban,45,Lithium-Ion,185
13281,Suburban,67,Lithium-Ion,190
13282,Suburban,57,Lithium-Ion,200
13283,Suburban,59,Lead-Acid,218
13284,Urban,52,Lithium-Ion,223
13285,Urban,78,Lead-Acid,162
13286,Urban,45,Lead-Acid,251
13287,Suburban,40,Lead-Acid,167
13288,Urban,60,Lithium-Ion,264
13289,Suburban,59,Lead-Acid,212
13290,Suburban,41,Lithium-Ion,273
13291,Urban,64,Lithium-Ion,212
13292,Suburban,53,Lead-Acid,223
13293,Urban,64,Lead-Acid,258
13294,Urban,69,Lead-Acid,280
13295,Suburban,52,Lithium-Ion,256
13296,Urban,53,Lead-Acid,156
13297,Urban,48,Lithium-Ion,271
13298,Urban,48,Lead-Acid,292
13299,Urban,41,Lead-Acid,231
13300,Suburban,74,Lead-Acid,230
13301,Suburban,61,Lead-Acid,243
13302,Suburban,68,Lead-Acid,177
13303,Urban,53,Lead-Acid,212
13304,Suburban,60,Lithium-Ion,163
13305,Urban,67,Lead-Acid,278
13306,Suburban,73,Lithium-Ion,231
13307,Suburban,60,Lead-Acid,189
13308,Suburban,58,Lead-Acid,262
13309,Urban,58,Lead-Acid,186
13310,Urban,56,Lead-Acid,250
13311,Urban,69,Lithium-Ion,205
13312,Urban,63,Lithium-Ion,257
13313,Suburban,59,Lead-Acid,164
13314,Urban,77,Lithium-Ion,222
13315,Urban,72,Lithium-Ion,294
13316,Urban,76,Lead-Acid,184
13317,Urban,61,Lithium-Ion,294
13318,Suburban,74,Lithium-Ion,165
13319,Suburban,41,Lithium-Ion,211
13320,Urban,75,Lead-Acid,250
13321,Urban,68,Lithium-Ion,262
13322,Urban,75,Lithium-Ion,154
13323,Suburban,59,Lithium-Ion,168
13324,Suburban,73,Lead-Acid,168
13325,Urban,47,Lithium-Ion,161
13326,Suburban,51,Lead-Acid,205
13327,Urban,77,Lead-Acid,284
13328,Urban,45,Lead-Acid,188
13329,Suburban,44,Lithium-Ion,239
13330,Suburban,61,Lead-Acid,190
13331,Suburban,78,Lead-Acid,258
13332,Urban,58,Lead-Acid,196
13333,Urban,68,Lead-Acid,186
13334,Suburban,68,Lithium-Ion,209
13335,Urban,64,Lithium-Ion,242
13336,Suburban,50,Lead-Acid,211
13337,Urban,42,Lithium-Ion,197
13338,Suburban,78,Lithium-Ion,294
13339,Urban,69,Lithium-Ion,288
13340,Suburban,75,Lithium-Ion,272
13341,Suburban,57,Lead-Acid,214
13342,Suburban,52,Lithium-Ion,175
13343,Suburban,43,Lead-Acid,168
13344,Urban,69,Lead-Acid,269
13345,Suburban,67,Lead-Acid,241
13346,Urban,73,Lead-Acid,287
13347,Urban,49,Lead-Acid,270
13348,Urban,48,Lead-Acid,257
13349,Suburban,47,Lithium-Ion,217
13350,Suburban,58,Lithium-Ion,244
13351,Suburban,47,Lithium-Ion,164
13352,Suburban,61,Lithium-Ion,282
13353,Urban,53,Lead-Acid,202
13354,Suburban,79,Lithium-Ion,293
13355,Urban,40,Lithium-Ion,157
13356,Urban,55,Lead-Acid,249
13357,Suburban,73,Lithium-Ion,253
13358,Suburban,40,Lead-Acid,243
13359,Suburban,56,Lead-Acid,275
13360,Urban,61,Lithium-Ion,266
13361,Suburban,65,Lithium-Ion,213
13362,Urban,79,Lithium-Ion,247
13363,Suburban,43,Lead-Acid,256
13364,Urban,76,Lithium-Ion,205
13365,Urban,66,Lead-Acid,173
13366,Suburban,49,Lithium-Ion,285
13367,Suburban,54,Lead-Acid,290
13368,Suburban,59,Lithium-Ion,274
13369,Urban,50,Lithium-Ion,263
13370,Urban,63,Lead-Acid,208
13371,Suburban,64,Lithium-Ion,253
13372,Urban,72,Lithium-Ion,201
13373,Urban,42,Lead-Acid,194
13374,Urban,45,Lithium-Ion,224
13375,Urban,70,Lithium-Ion,246
13376,Suburban,43,Lead-Acid,216
13377,Urban,47,Lead-Acid,299
13378,Suburban,44,Lithium-Ion,150
13379,Urban,54,Lithium-Ion,151
13380,Suburban,61,Lithium-Ion,259
13381,Urban,44,Lead-Acid,157
13382,Suburban,57,Lead-Acid,219
13383,Suburban,46,Lead-Acid,168
13384,Urban,55,Lead-Acid,292
13385,Suburban,72,Lead-Acid,188
13386,Urban,74,Lead-Acid,221
13387,Urban,57,Lead-Acid,192
13388,Suburban,67,Lithium-Ion,220
13389,Urban,61,Lead-Acid,168
13390,Urban,50,Lithium-Ion,236
13391,Suburban,58,Lithium-Ion,267
13392,Suburban,76,Lithium-Ion,226
13393,Suburban,45,Lead-Acid,246
13394,Urban,69,Lithium-Ion,280
13395,Suburban,41,Lithium-Ion,278
13396,Urban,41,Lithium-Ion,283
13397,Suburban,73,Lead-Acid,281
13398,Suburban,44,Lithium-Ion,256
13399,Suburban,72,Lithium-Ion,296
13400,Urban,55,Lead-Acid,206
13401,Suburban,46,Lead-Acid,165
13402,Suburban,51,Lithium-Ion,153
13403,Suburban,63,Lead-Acid,233
13404,Urban,59,Lead-Acid,183
13405,Urban,78,Lithium-Ion,260
13406,Urban,47,Lithium-Ion,251
13407,Urban,51,Lead-Acid,282
13408,Urban,44,Lithium-Ion,174
13409,Urban,62,Lithium-Ion,280
13410,Urban,41,Lithium-Ion,150
13411,Urban,44,Lead-Acid,176
13412,Urban,59,Lead-Acid,243
13413,Suburban,57,Lead-Acid,221
13414,Urban,44,Lead-Acid,165
13415,Urban,40,Lead-Acid,213
13416,Suburban,73,Lithium-Ion,212
13417,Suburban,44,Lithium-Ion,222
13418,Urban,46,Lithium-Ion,273
13419,Urban,44,Lithium-Ion,283
13420,Urban,51,Lithium-Ion,175
13421,Urban,51,Lithium-Ion,173
13422,Suburban,48,Lead-Acid,157
13423,Urban,71,Lithium-Ion,183
13424,Suburban,44,Lead-Acid,294
13425,Suburban,66,Lithium-Ion,208
13426,Suburban,53,Lithium-Ion,235
13427,Urban,74,Lead-Acid,184
13428,Suburban,49,Lithium-Ion,241
13429,Urban,78,Lithium-Ion,255
13430,Urban,70,Lead-Acid,152
13431,Suburban,54,Lithium-Ion,221
13432,Urban,43,Lead-Acid,253
13433,Suburban,66,Lead-Acid,227
13434,Urban,42,Lithium-Ion,262
13435,Urban,43,Lead-Acid,259
13436,Suburban,76,Lead-Acid,164
13437,Suburban,69,Lithium-Ion,156
13438,Urban,56,Lead-Acid,200
13439,Urban,65,Lithium-Ion,190
13440,Suburban,53,Lithium-Ion,154
13441,Suburban,69,Lead-Acid,210
13442,Urban,52,Lithium-Ion,274
13443,Urban,78,Lead-Acid,177
13444,Suburban,60,Lithium-Ion,250
13445,Suburban,75,Lithium-Ion,181
13446,Urban,65,Lead-Acid,269
13447,Urban,45,Lithium-Ion,212
13448,Suburban,73,Lithium-Ion,240
13449,Suburban,71,Lithium-Ion,163
13450,Suburban,64,Lithium-Ion,288
13451,Suburban,62,Lithium-Ion,256
13452,Urban,76,Lead-Acid,162
13453,Suburban,46,Lithium-Ion,283
13454,Urban,40,Lithium-Ion,229
13455,Urban,77,Lead-Acid,274
13456,Suburban,57,Lead-Acid,270
13457,Suburban,63,Lead-Acid,177
13458,Urban,48,Lithium-Ion,249
13459,Suburban,68,Lead-Acid,188
13460,Suburban,76,Lead-Acid,167
13461,Urban,57,Lead-Acid,278
13462,Urban,70,Lithium-Ion,231
13463,Urban,42,Lead-Acid,209
13464,Suburban,71,Lithium-Ion,291
13465,Suburban,63,Lithium-Ion,285
13466,Urban,55,Lithium-Ion,268
13467,Suburban,54,Lithium-Ion,241
13468,Urban,46,Lead-Acid,168
13469,Suburban,66,Lithium-Ion,224
13470,Suburban,61,Lead-Acid,153
13471,Urban,77,Lithium-Ion,259
13472,Suburban,67,Lithium-Ion,246
13473,Urban,50,Lead-Acid,172
13474,Suburban,50,Lithium-Ion,290
13475,Urban,67,Lithium-Ion,203
13476,Suburban,66,Lithium-Ion,218
13477,Urban,63,Lead-Acid,239
13478,Suburban,63,Lithium-Ion,174
13479,Urban,78,Lithium-Ion,221
13480,Urban,45,Lithium-Ion,217
13481,Urban,57,Lead-Acid,207
13482,Urban,63,Lithium-Ion,247
13483,Urban,53,Lithium-Ion,289
13484,Urban,56,Lead-Acid,257
13485,Suburban,47,Lead-Acid,273
13486,Suburban,58,Lithium-Ion,150
13487,Urban,64,Lead-Acid,254
13488,Suburban,47,Lead-Acid,177
13489,Urban,74,Lead-Acid,247
13490,Suburban,64,Lithium-Ion,206
13491,Urban,62,Lithium-Ion,180
13492,Suburban,59,Lead-Acid,213
13493,Suburban,41,Lithium-Ion,199
13494,Suburban,59,Lead-Acid,214
13495,Urban,66,Lithium-Ion,224
13496,Urban,69,Lead-Acid,151
13497,Urban,64,Lead-Acid,274
13498,Suburban,73,Lithium-Ion,270
13499,Suburban,61,Lithium-Ion,216
13500,Suburban,59,Lithium-Ion,235
13501,Suburban,51,Lead-Acid,243
13502,Urban,59,Lithium-Ion,232
13503,Urban,76,Lead-Acid,208
13504,Urban,66,Lithium-Ion,176
13505,Urban,78,Lithium-Ion,188
13506,Suburban,55,Lead-Acid,268
13507,Suburban,51,Lead-Acid,227
13508,Urban,42,Lead-Acid,236
13509,Suburban,72,Lead-Acid,224
13510,Urban,40,Lithium-Ion,299
13511,Urban,51,Lead-Acid,198
13512,Urban,59,Lithium-Ion,255
13513,Urban,40,Lead-Acid,182
13514,Urban,66,Lithium-Ion,293
13515,Urban,57,Lithium-Ion,245
13516,Urban,74,Lead-Acid,264
13517,Urban,51,Lithium-Ion,234
13518,Urban,60,Lead-Acid,153
13519,Urban,57,Lead-Acid,281
13520,Urban,66,Lead-Acid,218
13521,Suburban,71,Lithium-Ion,233
13522,Suburban,78,Lithium-Ion,297
13523,Suburban,55,Lead-Acid,266
13524,Suburban,55,Lithium-Ion,293
13525,Urban,53,Lead-Acid,250
13526,Urban,72,Lead-Acid,159
13527,Urban,44,Lead-Acid,267
13528,Urban,75,Lithium-Ion,209
13529,Suburban,72,Lithium-Ion,251
13530,Suburban,74,Lithium-Ion,276
13531,Suburban,47,Lithium-Ion,165
13532,Urban,63,Lead-Acid,277
13533,Urban,58,Lead-Acid,259
13534,Urban,57,Lithium-Ion,270
13535,Urban,53,Lead-Acid,162
13536,Urban,42,Lead-Acid,166
13537,Suburban,67,Lithium-Ion,238
13538,Urban,55,Lithium-Ion,218
13539,Urban,40,Lithium-Ion,252
13540,Suburban,47,Lithium-Ion,187
13541,Suburban,54,Lead-Acid,155
13542,Suburban,71,Lead-Acid,259
13543,Suburban,49,Lead-Acid,210
13544,Suburban,60,Lithium-Ion,248
13545,Suburban,44,Lead-Acid,165
13546,Urban,75,Lithium-Ion,246
13547,Urban,52,Lithium-Ion,248
13548,Suburban,74,Lithium-Ion,207
13549,Urban,63,Lithium-Ion,244
13550,Suburban,79,Lead-Acid,262
13551,Suburban,56,Lead-Acid,299
13552,Urban,66,Lithium-Ion,175
13553,Suburban,40,Lead-Acid,229
13554,Urban,58,Lead-Acid,247
13555,Suburban,45,Lithium-Ion,221
13556,Suburban,60,Lithium-Ion,200
13557,Urban,63,Lead-Acid,214
13558,Urban,73,Lead-Acid,277
13559,Suburban,51,Lithium-Ion,165
13560,Urban,60,Lead-Acid,218
13561,Urban,54,Lithium-Ion,186
13562,Urban,51,Lead-Acid,152
13563,Suburban,57,Lithium-Ion,297
13564,Suburban,66,Lithium-Ion,206
13565,Urban,74,Lead-Acid,246
13566,Urban,79,Lithium-Ion,264
13567,Urban,48,Lithium-Ion,220
13568,Urban,74,Lithium-Ion,283
13569,Suburban,66,Lithium-Ion,212
13570,Suburban,70,Lead-Acid,226
13571,Suburban,43,Lithium-Ion,161
13572,Urban,52,Lithium-Ion,286
13573,Urban,62,Lithium-Ion,204
13574,Urban,77,Lithium-Ion,232
13575,Suburban,59,Lead-Acid,161
13576,Urban,61,Lithium-Ion,271
13577,Urban,71,Lithium-Ion,288
13578,Suburban,55,Lead-Acid,243
13579,Urban,74,Lead-Acid,153
13580,Urban,76,Lead-Acid,217
13581,Suburban,40,Lithium-Ion,239
13582,Suburban,59,Lithium-Ion,255
13583,Suburban,64,Lead-Acid,235
13584,Urban,66,Lead-Acid,295
13585,Urban,72,Lithium-Ion,160
13586,Urban,49,Lead-Acid,172
13587,Urban,61,Lead-Acid,199
13588,Suburban,43,Lead-Acid,286
13589,Suburban,54,Lead-Acid,184
13590,Urban,79,Lithium-Ion,208
13591,Urban,43,Lithium-Ion,230
13592,Suburban,68,Lead-Acid,235
13593,Urban,69,Lithium-Ion,215
13594,Suburban,46,Lead-Acid,213
13595,Suburban,40,Lead-Acid,231
13596,Urban,48,Lead-Acid,203
13597,Urban,49,Lead-Acid,182
13598,Urban,64,Lithium-Ion,162
13599,Urban,47,Lead-Acid,237
13600,Urban,67,Lead-Acid,245
13601,Urban,73,Lead-Acid,232
13602,Suburban,44,Lead-Acid,258
13603,Suburban,67,Lead-Acid,214
13604,Urban,45,Lithium-Ion,220
13605,Suburban,65,Lithium-Ion,237
13606,Urban,68,Lithium-Ion,244
13607,Suburban,71,Lithium-Ion,240
13608,Urban,57,Lithium-Ion,156
13609,Urban,63,Lithium-Ion,223
13610,Urban,48,Lithium-Ion,180
13611,Suburban,75,Lead-Acid,152
13612,Suburban,45,Lead-Acid,223
13613,Urban,65,Lithium-Ion,157
13614,Suburban,40,Lithium-Ion,226
13615,Suburban,73,Lithium-Ion,203
13616,Urban,75,Lead-Acid,291
13617,Urban,62,Lithium-Ion,225
13618,Suburban,54,Lithium-Ion,262
13619,Suburban,42,Lead-Acid,150
13620,Suburban,59,Lithium-Ion,185
13621,Urban,78,Lithium-Ion,212
13622,Urban,65,Lead-Acid,162
13623,Suburban,64,Lithium-Ion,251
13624,Urban,79,Lead-Acid,216
13625,Urban,71,Lead-Acid,210
13626,Suburban,53,Lead-Acid,169
13627,Suburban,60,Lead-Acid,287
13628,Urban,41,Lead-Acid,280
13629,Suburban,48,Lithium-Ion,209
13630,Suburban,68,Lead-Acid,236
13631,Suburban,45,Lithium-Ion,213
13632,Suburban,67,Lead-Acid,168
13633,Suburban,77,Lead-Acid,277
13634,Urban,63,Lead-Acid,215
13635,Urban,60,Lead-Acid,198
13636,Urban,53,Lead-Acid,202
13637,Urban,55,Lead-Acid,180
13638,Suburban,52,Lead-Acid,217
13639,Suburban,72,Lithium-Ion,153
13640,Urban,58,Lithium-Ion,289
13641,Urban,68,Lithium-Ion,287
13642,Urban,40,Lead-Acid,198
13643,Suburban,76,Lead-Acid,246
13644,Suburban,62,Lead-Acid,282
13645,Suburban,75,Lead-Acid,278
13646,Suburban,75,Lithium-Ion,208
13647,Suburban,48,Lithium-Ion,266
13648,Urban,55,Lead-Acid,196
13649,Suburban,72,Lithium-Ion,193
13650,Suburban,69,Lead-Acid,264
13651,Suburban,40,Lithium-Ion,265
13652,Suburban,66,Lead-Acid,198
13653,Suburban,53,Lithium-Ion,192
13654,Urban,49,Lead-Acid,227
13655,Urban,71,Lithium-Ion,190
13656,Suburban,61,Lead-Acid,169
13657,Suburban,71,Lead-Acid,192
13658,Suburban,59,Lead-Acid,261
13659,Suburban,46,Lithium-Ion,202
13660,Urban,52,Lithium-Ion,222
13661,Suburban,76,Lead-Acid,255
13662,Suburban,51,Lithium-Ion,188
13663,Suburban,42,Lithium-Ion,167
13664,Suburban,41,Lead-Acid,234
13665,Suburban,76,Lithium-Ion,284
13666,Suburban,59,Lead-Acid,154
13667,Suburban,75,Lead-Acid,167
13668,Urban,50,Lead-Acid,280
13669,Urban,60,Lead-Acid,159
13670,Suburban,55,Lithium-Ion,264
13671,Urban,45,Lead-Acid,159
13672,Urban,41,Lead-Acid,286
13673,Suburban,63,Lead-Acid,294
13674,Suburban,49,Lead-Acid,228
13675,Urban,72,Lithium-Ion,245
13676,Urban,61,Lithium-Ion,165
13677,Suburban,72,Lithium-Ion,180
13678,Urban,66,Lithium-Ion,278
13679,Urban,47,Lead-Acid,288
13680,Urban,47,Lithium-Ion,173
13681,Urban,72,Lead-Acid,226
13682,Urban,70,Lithium-Ion,230
13683,Suburban,65,Lithium-Ion,208
13684,Urban,40,Lead-Acid,161
13685,Urban,53,Lithium-Ion,227
13686,Urban,44,Lithium-Ion,234
13687,Urban,75,Lithium-Ion,189
13688,Urban,62,Lithium-Ion,225
13689,Urban,58,Lead-Acid,207
13690,Suburban,55,Lead-Acid,161
13691,Suburban,41,Lead-Acid,267
13692,Suburban,54,Lithium-Ion,192
13693,Urban,78,Lead-Acid,206
13694,Suburban,65,Lead-Acid,284
13695,Urban,54,Lead-Acid,238
13696,Urban,61,Lead-Acid,176
